system_id,gamma_pdc,tier,matched,n_candidates,technology,raw_manufacturer,raw_model,capacity_kw,module_watts,delta_vs_old
12068,-0.00442,cec_module,SUNIVAOPT2606041B0,1,mono-Si,Suniva OPT260-60-4-1B0,Suniva OPT260-60-4-1B0,5.98,260.0,7.999999999999934e-05
12072,-0.00378,cec_module,DUOG5,6,PERC,Hanwha Q Peak Duo-G5 325,Hanwha Q Peak Duo-G5 325,5.2,325.0,0.0007199999999999997
12073,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,Panasonic,Panasonic,5.2,325.0,0.0013999999999999998
12078,-0.0038,cec_module,LG315N1CG4,1,n-PERT,LG LG315N1C-G4,LG LG315N1C-G4,5.985,315.0,0.0006999999999999997
12080,-0.0031,cec_module,VBHN330SA17,1,n-SHJ,Panasonic/VBHN330SA17,Panasonic/VBHN330SA17,8.25,330.0,0.0013999999999999998
12082,-0.00458,cec_manufacturer,SHARP,145,Unknown,Sharp,Sharp,4.9,175.0,-8.000000000000021e-05
12083,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG,LG,5.355,315.0,0.0005999999999999994
12084,-0.0043,cec_manufacturer,REC,725,n-TOPCon,REC320NP,REC320NP,3.84,320.0,0.00019999999999999966
12085,-0.005917,cec_module,SW280,5,Unknown,Solar World/SW280,Solar World/SW280,3.64,280.0,-0.0014170000000000007
12087,-0.00458,cec_module,NUU235F1,1,mono-Si,Sharp 30 NUU235F1 +12 NUU240F2,Sharp 30 NUU235F1 +12 NUU240F2,9.912,236.0,-8.000000000000021e-05
12088,-0.0043,cec_manufacturer,SOLARWORLD,89,Unknown,Sharp & SolarWorld,Sharp & SolarWorld,3.682,263.0,0.00019999999999999966
12089,-0.00407356,cec_module,SN305,3,Unknown,S-Energy/SN305,S-Energy/SN305,12.2,305.0,0.0004264399999999993
12090,-0.0038,cec_module,LG315N1CG4,1,n-PERT,LG 315N1C-G4,LG 315N1C-G4,5.67,315.0,0.0006999999999999997
12091,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Canadian-250,Canadian-250,6.5,250.0,0.0
12095,-0.00456,cec_manufacturer,SILIKEN,146,Unknown,Siliken,Siliken,9.68,220.0,-6.000000000000016e-05
12097,-0.003448,cec_module,CS1H325MS,1,PERC,Canadian Solar CS1H-325MS,Canadian Solar CS1H-325MS,7.8,325.0,0.0010519999999999996
12098,-0.004,cec_module,SRP2906MBBB,1,PERC,Seraphim SRP-290-6MB-BB,Seraphim SRP-290-6MB-BB,9.28,290.0,0.0004999999999999996
12099,-0.0044,cec_module,LG260S1CG3,1,mono-Si,LG260S1C-G3 LG,LG260S1C-G3 LG,11.44,260.0,9.99999999999994e-05
12100,-0.0045,fleet_default,cec_xsi_median,0,Unknown,BenQ Solar,BenQ Solar,2.7,150.0,0.0
12134,-0.00424,cec_module,CS6P260P,4,multi-Si,Canadian Solar/CS6P-260P,Canadian Solar/CS6P-260P,7.54,260.0,0.0002599999999999998
12141,-0.0043,cec_module,LG275S1CB3,1,mono-Si,LG 275S1C-B3,LG 275S1C-B3,10.175,275.0,0.00019999999999999966
12155,-0.0035399999999999997,cec_module,LG52,3,PERC,Hanwha Q.PEAK DUO L-G5.2,Hanwha Q.PEAK DUO L-G5.2,8.8,400.0,0.0009599999999999999
12161,-0.0038,cec_module,LG315N1CG4,1,n-PERT,LG LG315N1C-G4,LG LG315N1C-G4,7.56,315.0,0.0006999999999999997
12179,-0.0035199999999999997,cec_module,LG335N1CV5,1,n-PERT,LG 335N1C-V5,LG 335N1C-V5,5.025,335.0,0.00098
12184,-0.0045,fleet_default,cec_xsi_median,0,Unknown,IQ8PLUS,IQ8PLUS,14.4,600.0,0.0
12197,-0.00378,cec_module,DUOG5,7,PERC,Hanwha Q.Peak Duo-G5 315,Hanwha Q.Peak Duo-G5 315,8.505,315.0,0.0007199999999999997
12202,-0.0043,cec_manufacturer,SOLARWORLD,89,mono-Si,Solar World 285 Mono,Solar World 285 Mono,6.555,285.0,0.00019999999999999966
12221,-0.0043,cec_module,LG275S1CB3,1,mono-Si,LG LG275S1C-B3,LG LG275S1C-B3,8.0,250.0,0.00019999999999999966
12233,-0.00458,cec_manufacturer,HANWHA,1332,Unknown,Hanwha,Unknown,5.0,250.0,-8.000000000000021e-05
12252,-0.00392,cec_module,QPEAKBLKG41295,1,PERC,Q.PEAKBLK-G4.1 295,Q.PEAKBLK-G4.1 295,9.44,295.0,0.0005799999999999998
12274,-0.00438,cec_module,ND250QCS,1,multi-Si,Sharp ND-250QCS ND-F4Q300,Sharp ND-250QCS ND-F4Q300,8.25,250.0,0.00011999999999999945
12280,-0.004975905,cec_module,HISS270RG,2,mono-Si,Hyundai HIS-S270RG,Hyundai HIS-S270RG,6.48,270.0,-0.0004759050000000004
12294,-0.0038,cec_module,LG315N1CG4,1,n-PERT,LG 315N1C-G4,LG 315N1C-G4,5.355,315.0,0.0006999999999999997
12308,-0.004779,cec_module,KD330GXLFB,1,multi-Si,Kyocera KD330GX-LFB,Kyocera KD330GX-LFB,4.95,330.0,-0.0002790000000000006
12325,-0.0043690000000000005,cec_module,CONERGYPH255P,1,Unknown,Conergy PH255P,Conergy PH255P,11.22,255.0,0.00013099999999999917
12333,-0.00458,cec_manufacturer,QCELLS,1372,Unknown,Q CELLS,Q CELLS,3.965,305.0,-8.000000000000021e-05
12423,-0.0045,fleet_default,cec_xsi_median,0,,,,10.8,,0.0
12459,-0.00424,cec_module,CS6P265P,3,multi-Si,Canadian Solar/CS6P-265P,Canadian Solar/CS6P-265P,4.24,265.0,0.0002599999999999998
12494,-0.0045,fleet_default,cec_xsi_median,0,,,,4.59,,0.0
14500,-0.0045,fleet_default,cec_xsi_median,0,,,,14.43,,0.0
14501,-0.0045,fleet_default,cec_xsi_median,0,,,,6.84,,0.0
14503,-0.0045,fleet_default,cec_xsi_median,0,,,,7.1,,0.0
14504,-0.0045,fleet_default,cec_xsi_median,0,,,,13.49,,0.0
14505,-0.0045,fleet_default,cec_xsi_median,0,,,,6.43,,0.0
14507,-0.0045,fleet_default,cec_xsi_median,0,,,,7.45,,0.0
14509,-0.0045,fleet_default,cec_xsi_median,0,,,,6.37,,0.0
14510,-0.0045,fleet_default,cec_xsi_median,0,,,,5.09,,0.0
14512,-0.0045,fleet_default,cec_xsi_median,0,,,,7.97,,0.0
14514,-0.0045,fleet_default,cec_xsi_median,0,,,,4.22,,0.0
14515,-0.0045,fleet_default,cec_xsi_median,0,,,,5.3,,0.0
14516,-0.0045,fleet_default,cec_xsi_median,0,,,,6.14,,0.0
14517,-0.0045,fleet_default,cec_xsi_median,0,,,,5.13,,0.0
14518,-0.0045,fleet_default,cec_xsi_median,0,,,,2.83,,0.0
14519,-0.0045,fleet_default,cec_xsi_median,0,,,,12.1,,0.0
14520,-0.0045,fleet_default,cec_xsi_median,0,,,,8.84,,0.0
14521,-0.0045,fleet_default,cec_xsi_median,0,,,,12.42,,0.0
14522,-0.0045,fleet_default,cec_xsi_median,0,,,,10.56,,0.0
14523,-0.0045,fleet_default,cec_xsi_median,0,,,,6.91,,0.0
14524,-0.0045,fleet_default,cec_xsi_median,0,,,,12.26,,0.0
14526,-0.0045,fleet_default,cec_xsi_median,0,,,,6.27,,0.0
14527,-0.0045,fleet_default,cec_xsi_median,0,,,,4.88,,0.0
14528,-0.0045,fleet_default,cec_xsi_median,0,,,,9.41,,0.0
14529,-0.0045,fleet_default,cec_xsi_median,0,,,,6.31,,0.0
14530,-0.0045,fleet_default,cec_xsi_median,0,,,,6.94,,0.0
14531,-0.0045,fleet_default,cec_xsi_median,0,,,,5.4,,0.0
14532,-0.0045,fleet_default,cec_xsi_median,0,,,,3.77,,0.0
14533,-0.0045,fleet_default,cec_xsi_median,0,,,,5.86,,0.0
14534,-0.0045,fleet_default,cec_xsi_median,0,,,,4.32,,0.0
14535,-0.0045,fleet_default,cec_xsi_median,0,,,,7.21,,0.0
14536,-0.0045,fleet_default,cec_xsi_median,0,,,,7.86,,0.0
14537,-0.0045,fleet_default,cec_xsi_median,0,,,,5.36,,0.0
14538,-0.0045,fleet_default,cec_xsi_median,0,,,,9.74,,0.0
14539,-0.0045,fleet_default,cec_xsi_median,0,,,,8.11,,0.0
14540,-0.0045,fleet_default,cec_xsi_median,0,,,,8.05,,0.0
14542,-0.0045,fleet_default,cec_xsi_median,0,,,,10.2,,0.0
14543,-0.0045,fleet_default,cec_xsi_median,0,,,,10.79,,0.0
14544,-0.0045,fleet_default,cec_xsi_median,0,,,,3.78,,0.0
14546,-0.0045,fleet_default,cec_xsi_median,0,,,,5.06,,0.0
14547,-0.0045,fleet_default,cec_xsi_median,0,,,,9.26,,0.0
14548,-0.0045,fleet_default,cec_xsi_median,0,,,,12.25,,0.0
14549,-0.0045,fleet_default,cec_xsi_median,0,,,,4.55,,0.0
14550,-0.0045,fleet_default,cec_xsi_median,0,,,,2.86,,0.0
14551,-0.0045,fleet_default,cec_xsi_median,0,,,,6.75,,0.0
14552,-0.0045,fleet_default,cec_xsi_median,0,,,,10.71,,0.0
14554,-0.0045,fleet_default,cec_xsi_median,0,,,,11.21,,0.0
14555,-0.0045,fleet_default,cec_xsi_median,0,,,,5.37,,0.0
14556,-0.0045,fleet_default,cec_xsi_median,0,,,,3.0,,0.0
14557,-0.0045,fleet_default,cec_xsi_median,0,,,,5.24,,0.0
14558,-0.0045,fleet_default,cec_xsi_median,0,,,,5.67,,0.0
14559,-0.0045,fleet_default,cec_xsi_median,0,,,,2.95,,0.0
14560,-0.0045,fleet_default,cec_xsi_median,0,,,,8.83,,0.0
14561,-0.0045,fleet_default,cec_xsi_median,0,,,,2.92,,0.0
14562,-0.0045,fleet_default,cec_xsi_median,0,,,,2.54,,0.0
14563,-0.0045,fleet_default,cec_xsi_median,0,,,,2.72,,0.0
14564,-0.0045,fleet_default,cec_xsi_median,0,,,,3.99,,0.0
14565,-0.0045,fleet_default,cec_xsi_median,0,,,,3.48,,0.0
14566,-0.0045,fleet_default,cec_xsi_median,0,,,,4.97,,0.0
14590,-0.0045,fleet_default,cec_xsi_median,0,,,,6.25,,0.0
14591,-0.0045,fleet_default,cec_xsi_median,0,,,,4.03,,0.0
14592,-0.0045,fleet_default,cec_xsi_median,0,,,,6.63,,0.0
14593,-0.0045,fleet_default,cec_xsi_median,0,,,,4.67,,0.0
14594,-0.0045,fleet_default,cec_xsi_median,0,,,,10.17,,0.0
14595,-0.0045,fleet_default,cec_xsi_median,0,,,,12.65,,0.0
14599,-0.0045,fleet_default,cec_xsi_median,0,,,,3.1,,0.0
14603,-0.0045,fleet_default,cec_xsi_median,0,,,,6.45,,0.0
14604,-0.0045,fleet_default,cec_xsi_median,0,,,,5.63,,0.0
14605,-0.0045,fleet_default,cec_xsi_median,0,,,,3.86,,0.0
14606,-0.0045,fleet_default,cec_xsi_median,0,,,,3.7,,0.0
14607,-0.0045,fleet_default,cec_xsi_median,0,,,,4.17,,0.0
14608,-0.0045,fleet_default,cec_xsi_median,0,,,,10.97,,0.0
14609,-0.0045,fleet_default,cec_xsi_median,0,,,,5.72,,0.0
14610,-0.0045,fleet_default,cec_xsi_median,0,,,,9.4,,0.0
14611,-0.0045,fleet_default,cec_xsi_median,0,,,,6.55,,0.0
14612,-0.0045,fleet_default,cec_xsi_median,0,,,,2.92,,0.0
14613,-0.0045,fleet_default,cec_xsi_median,0,,,,3.96,,0.0
14615,-0.0045,fleet_default,cec_xsi_median,0,,,,3.83,,0.0
14616,-0.0045,fleet_default,cec_xsi_median,0,,,,5.99,,0.0
14617,-0.0045,fleet_default,cec_xsi_median,0,,,,8.77,,0.0
14618,-0.0045,fleet_default,cec_xsi_median,0,,,,5.09,,0.0
14619,-0.0045,fleet_default,cec_xsi_median,0,,,,5.05,,0.0
14620,-0.0045,fleet_default,cec_xsi_median,0,,,,5.13,,0.0
14621,-0.0045,fleet_default,cec_xsi_median,0,,,,7.11,,0.0
14622,-0.0045,fleet_default,cec_xsi_median,0,,,,2.99,,0.0
14623,-0.0045,fleet_default,cec_xsi_median,0,,,,9.03,,0.0
14624,-0.0045,fleet_default,cec_xsi_median,0,,,,5.42,,0.0
14625,-0.0045,fleet_default,cec_xsi_median,0,,,,11.88,,0.0
14626,-0.0045,fleet_default,cec_xsi_median,0,,,,2.92,,0.0
14627,-0.0045,fleet_default,cec_xsi_median,0,,,,8.77,,0.0
14628,-0.0045,fleet_default,cec_xsi_median,0,,,,6.89,,0.0
14629,-0.0045,fleet_default,cec_xsi_median,0,,,,13.13,,0.0
14630,-0.0045,fleet_default,cec_xsi_median,0,,,,6.51,,0.0
14631,-0.0045,fleet_default,cec_xsi_median,0,,,,3.77,,0.0
14632,-0.0045,fleet_default,cec_xsi_median,0,,,,3.94,,0.0
14633,-0.0045,fleet_default,cec_xsi_median,0,,,,8.66,,0.0
14634,-0.0045,fleet_default,cec_xsi_median,0,,,,5.29,,0.0
14635,-0.0045,fleet_default,cec_xsi_median,0,,,,3.64,,0.0
14636,-0.0045,fleet_default,cec_xsi_median,0,,,,4.0,,0.0
14638,-0.0045,fleet_default,cec_xsi_median,0,,,,3.33,,0.0
14639,-0.0045,fleet_default,cec_xsi_median,0,,,,7.41,,0.0
14640,-0.0045,fleet_default,cec_xsi_median,0,,,,7.03,,0.0
14641,-0.0045,fleet_default,cec_xsi_median,0,,,,5.77,,0.0
14642,-0.0045,fleet_default,cec_xsi_median,0,,,,3.9,,0.0
14643,-0.0045,fleet_default,cec_xsi_median,0,,,,2.79,,0.0
14644,-0.0045,fleet_default,cec_xsi_median,0,,,,2.63,,0.0
14646,-0.0045,fleet_default,cec_xsi_median,0,,,,3.81,,0.0
14647,-0.0045,fleet_default,cec_xsi_median,0,,,,3.23,,0.0
14648,-0.0045,fleet_default,cec_xsi_median,0,,,,2.71,,0.0
14649,-0.0045,fleet_default,cec_xsi_median,0,,,,3.09,,0.0
14650,-0.0045,fleet_default,cec_xsi_median,0,,,,3.84,,0.0
14651,-0.0045,fleet_default,cec_xsi_median,0,,,,11.96,,0.0
14652,-0.0045,fleet_default,cec_xsi_median,0,,,,6.03,,0.0
14653,-0.0045,fleet_default,cec_xsi_median,0,,,,4.57,,0.0
14654,-0.0045,fleet_default,cec_xsi_median,0,,,,7.54,,0.0
14655,-0.0045,fleet_default,cec_xsi_median,0,,,,6.55,,0.0
14656,-0.0045,fleet_default,cec_xsi_median,0,,,,9.24,,0.0
14657,-0.0045,fleet_default,cec_xsi_median,0,,,,2.44,,0.0
14658,-0.0045,fleet_default,cec_xsi_median,0,,,,4.77,,0.0
14659,-0.0045,fleet_default,cec_xsi_median,0,,,,3.81,,0.0
14660,-0.0045,fleet_default,cec_xsi_median,0,,,,5.92,,0.0
14661,-0.0045,fleet_default,cec_xsi_median,0,,,,11.74,,0.0
14662,-0.0045,fleet_default,cec_xsi_median,0,,,,5.5,,0.0
14663,-0.0045,fleet_default,cec_xsi_median,0,,,,12.4,,0.0
14664,-0.0045,fleet_default,cec_xsi_median,0,,,,3.47,,0.0
14665,-0.0045,fleet_default,cec_xsi_median,0,,,,5.19,,0.0
14666,-0.0045,fleet_default,cec_xsi_median,0,,,,12.91,,0.0
14667,-0.0045,fleet_default,cec_xsi_median,0,,,,7.31,,0.0
14668,-0.0045,fleet_default,cec_xsi_median,0,,,,11.57,,0.0
14669,-0.0045,fleet_default,cec_xsi_median,0,,,,7.55,,0.0
14670,-0.0045,fleet_default,cec_xsi_median,0,,,,3.08,,0.0
14671,-0.0045,fleet_default,cec_xsi_median,0,,,,9.41,,0.0
14673,-0.0045,fleet_default,cec_xsi_median,0,,,,11.38,,0.0
14674,-0.0045,fleet_default,cec_xsi_median,0,,,,4.98,,0.0
14675,-0.0045,fleet_default,cec_xsi_median,0,,,,7.54,,0.0
14676,-0.0045,fleet_default,cec_xsi_median,0,,,,5.44,,0.0
14677,-0.0045,fleet_default,cec_xsi_median,0,,,,6.77,,0.0
14678,-0.0045,fleet_default,cec_xsi_median,0,,,,7.35,,0.0
14679,-0.0045,fleet_default,cec_xsi_median,0,,,,4.43,,0.0
14680,-0.0045,fleet_default,cec_xsi_median,0,,,,13.51,,0.0
14681,-0.0045,fleet_default,cec_xsi_median,0,,,,3.76,,0.0
14682,-0.0045,fleet_default,cec_xsi_median,0,,,,12.08,,0.0
14683,-0.0045,fleet_default,cec_xsi_median,0,,,,10.09,,0.0
14684,-0.0045,fleet_default,cec_xsi_median,0,,,,7.1,,0.0
14685,-0.0045,fleet_default,cec_xsi_median,0,,,,2.89,,0.0
14687,-0.0045,fleet_default,cec_xsi_median,0,,,,3.99,,0.0
14688,-0.0045,fleet_default,cec_xsi_median,0,,,,6.67,,0.0
14689,-0.0045,fleet_default,cec_xsi_median,0,,,,1.6,,0.0
14690,-0.0045,fleet_default,cec_xsi_median,0,,,,7.32,,0.0
14691,-0.0045,fleet_default,cec_xsi_median,0,,,,7.06,,0.0
14692,-0.0045,fleet_default,cec_xsi_median,0,,,,3.9,,0.0
14699,-0.0045,fleet_default,cec_xsi_median,0,,,,8.47,,0.0
14700,-0.0045,fleet_default,cec_xsi_median,0,,,,7.55,,0.0
14701,-0.0045,fleet_default,cec_xsi_median,0,,,,1.6,,0.0
14703,-0.0045,fleet_default,cec_xsi_median,0,,,,10.68,,0.0
14704,-0.0045,fleet_default,cec_xsi_median,0,,,,1.29,,0.0
14705,-0.0045,fleet_default,cec_xsi_median,0,,,,3.48,,0.0
14706,-0.0045,fleet_default,cec_xsi_median,0,,,,1.58,,0.0
14707,-0.0045,fleet_default,cec_xsi_median,0,,,,1.68,,0.0
14708,-0.0045,fleet_default,cec_xsi_median,0,,,,2.48,,0.0
14709,-0.0045,fleet_default,cec_xsi_median,0,,,,14.46,,0.0
14712,-0.0045,fleet_default,cec_xsi_median,0,,,,5.64,,0.0
14715,-0.0045,fleet_default,cec_xsi_median,0,,,,9.39,,0.0
14716,-0.0045,fleet_default,cec_xsi_median,0,,,,5.55,,0.0
14718,-0.0045,fleet_default,cec_xsi_median,0,,,,3.84,,0.0
14719,-0.0045,fleet_default,cec_xsi_median,0,,,,0.74,,0.0
14720,-0.0045,fleet_default,cec_xsi_median,0,,,,6.99,,0.0
14721,-0.0045,fleet_default,cec_xsi_median,0,,,,6.53,,0.0
14722,-0.0045,fleet_default,cec_xsi_median,0,,,,11.09,,0.0
14723,-0.0045,fleet_default,cec_xsi_median,0,,,,9.39,,0.0
14724,-0.0045,fleet_default,cec_xsi_median,0,,,,6.01,,0.0
14725,-0.0045,fleet_default,cec_xsi_median,0,,,,3.13,,0.0
14726,-0.0045,fleet_default,cec_xsi_median,0,,,,6.85,,0.0
14727,-0.0045,fleet_default,cec_xsi_median,0,,,,1.59,,0.0
14728,-0.0045,fleet_default,cec_xsi_median,0,,,,1.68,,0.0
14730,-0.0045,fleet_default,cec_xsi_median,0,,,,1.63,,0.0
14731,-0.0045,fleet_default,cec_xsi_median,0,,,,9.79,,0.0
14732,-0.0045,fleet_default,cec_xsi_median,0,,,,2.75,,0.0
14733,-0.0045,fleet_default,cec_xsi_median,0,,,,7.23,,0.0
14734,-0.0045,fleet_default,cec_xsi_median,0,,,,6.83,,0.0
14736,-0.0045,fleet_default,cec_xsi_median,0,,,,5.46,,0.0
14737,-0.0045,fleet_default,cec_xsi_median,0,,,,4.67,,0.0
14738,-0.0045,fleet_default,cec_xsi_median,0,,,,10.19,,0.0
